Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
ProMedica Health System,https://www.crunchbase.com/organization/promedica-health-system,,Private,Non-profit,10001+,Made Acquisitions,Grant,2017-03-29,,1998-01-01,year,Active,,,,1,,4375000,USD,4375000,,,,,,,,4375000,USD,4375000,,,"Great Lakes, Midwestern US",Health Care,,,,,,"Health Care, Medical","Oregon, Ohio, United States",3
Plannly Health,https://www.crunchbase.com/organization/plannly,Growing,Private,Non-profit,1-10,,Pre-Seed,2023-11-03,,2020-01-01,year,Active,,,3,6,Seed,149999,USD,149999,149999,USD,149999,Pre-Seed,2524999,USD,2524999,2524999,USD,2524999,"Techstars, VEST",2,"Greater Phoenix Area, Western US","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Health Care, Machine Learning, Software","Phoenix, Arizona, United States",
Social Ventures Australia,https://www.crunchbase.com/organization/social-ventures-australia,,Private,Non-profit,51-100,,Venture - Series Unknown,2017-03-07,Venture Capital,2002-01-01,year,Active,,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Private Equity, Venture",1,1,,9000000,USD,9000000,9000000,USD,9000000,Venture - Series Unknown,9000000,USD,9000000,9000000,USD,9000000,,,"Asia-Pacific (APAC), Australasia","Financial Services, Lending and Investments, Professional Services",,,,,,"Consulting, Impact Investing, Venture Capital","Sydney, New South Wales, Australia",4
Baystate Health,https://www.crunchbase.com/organization/baystate-health,Growing,Private,Non-profit,10001+,Was Acquired,Grant,2019-06-03,,1883-12-24,day,Active,,,1,1,M&A,3900000,USD,3900000,,,,,,,,3900000,USD,3900000,Massachusetts Life Sciences Center,1,"East Coast, New England, Northeastern US","Administrative Services, Health Care, Sports",,Low,,,,"Delivery, Fitness, Health Care, Hospital, Medical Device, Staffing Agency","Springfield, Massachusetts, United States",1
THE CONFEDERATED TRIBES OF THE WARM SPRINGS RESERVATION,https://www.crunchbase.com/organization/the-confederated-tribes-of-the-warm-springs-reservation,,Private,Non-profit,1001-5000,,Grant,2023-10-18,,1855-01-01,year,Active,,,,1,,250000000,USD,250000000,,,,,,,,250000000,USD,250000000,US Department of Energy,1,"West Coast, Western US","Community and Lifestyle, Government and Military, Natural Resources, Sustainability",,,,,,"Communities, Government, Natural Resources","Warm Springs, Oregon, United States",
XY Finance,https://www.crunchbase.com/organization/xy-finance,Growing,Private,Non-profit,11-50,,Venture - Series Unknown,2021-11-29,,2021-01-01,year,Active,,,1,3,,12000000,USD,12000000,12000000,USD,12000000,Venture - Series Unknown,12000000,USD,12000000,12000000,USD,12000000,"Circle, Animoca Brands, Yield Guild Games, MEXC Global, Morningstar Ventures",17,Asia-Pacific (APAC),"Blockchain and Cryptocurrency, Internet Services",,,,,,Web3,"Taipei, T'ai-pei, Taiwan",
Atlanta Housing Authority,https://www.crunchbase.com/organization/atlanta-housing-authority,Growing,Private,Non-profit,251-500,,Grant,2023-07-26,,1938-01-01,year,Active,,,,1,,40000000,USD,40000000,,,,,,,,40000000,USD,40000000,U.S. Department of Housing and Urban Development,1,"Greater Atlanta Area, East Coast, Southern US","Government and Military, Real Estate",,High,,,,"Government, Real Estate, Residential","Atlanta, Georgia, United States",
Inspira Health,https://www.crunchbase.com/organization/inspira-health,,Private,Non-profit,5001-10000,Made Acquisitions,Grant,2024-06-24,,1899-01-01,year,Active,Yes,,,3,,1000000,USD,1000000,,,,,,,,4866400,USD,4866400,"U.S. Department of Agriculture, New Jersey State Department of Health",2,"East Coast, Northeastern US",Health Care,,,,,,"Elder Care, Health Care, Hospital, Nursing and Residential Care, Personal Health","Vineland, New Jersey, United States",
Benetech,https://www.crunchbase.com/organization/benetech-2,,Private,Non-profit,101-250,,Grant,2023-12-20,,1991-01-01,year,Active,,,1,2,,500000,USD,500000,,,,,,,,43000000,USD,43000000,Patrick J. McGovern Foundation,1,"San Francisco Bay Area, Silicon Valley, West Coast","Education, Information Technology, Other, Social Impact, Software",,,,,,"EdTech, Enterprise Software, Information Technology, Non Profit, Software","Palo Alto, California, United States",
Commonwealth Care Alliance,https://www.crunchbase.com/organization/commonwealth-care-alliance,,Private,Non-profit,1001-5000,,Grant,2019-11-11,,2003-01-01,year,Active,,,1,1,,1770000,USD,1770000,,,,,,,,1770000,USD,1770000,The Robert Wood Johnson Foundation,1,"Greater Boston Area, East Coast, New England",Health Care,,,,,,"Health Care, Hospital, Medical","Boston, Massachusetts, United States",3
Protect3d,https://www.crunchbase.com/organization/protect3d,,Private,Non-profit,1-10,,Venture - Series Unknown,2024-07-29,,2019-01-01,year,Active,,,3,3,,1725201,USD,1725201,1725201,USD,1725201,Venture - Series Unknown,1725201,USD,1725201,2135201,USD,2135201,"NC IDEA, NC IDEA",2,"Research Triangle, East Coast, Southern US",Health Care,,,,,,Medical Device,"Durham, North Carolina, United States",
Cartesi,https://www.crunchbase.com/organization/cartesi,Growing,Private,Non-profit,11-50,,Initial Coin Offering,2020-10-05,,2018-01-01,year,Active,,,5,7,,,,,,,,Initial Coin Offering,750000,USD,750000,750000,USD,750000,"Artesian VC, SOSV, ICONIUM, Bigbang Angels, FBG Capital",8,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Blockchain and Cryptocurrency, Consumer Electronics, Hardware, Other, Software",,,,,,"Blockchain, Computer, Software","Persan, Picardie, France",
Teach for America,https://www.crunchbase.com/organization/teach-for-america,Growing,Private,Non-profit,1001-5000,,Grant,2024-04-01,,1990-01-01,year,Active,,,1,2,,35000,USD,35000,,,,,,,,3735000,USD,3735000,"U.S. Department of Education, Martha Holden Jennings Foundation",2,"Greater New York Area, East Coast, Northeastern US","Education, Other, Social Impact",,High,,,,"Charity, Education, Non Profit","New York, New York, United States",
Tinkerly,https://www.crunchbase.com/organization/tinkerly-575d,Growing,Private,Non-profit,11-50,,Seed,2021-09-15,,2015-01-01,day,Active,,,1,1,Seed,65000000,INR,884593,65000000,INR,884593,Seed,65000000,INR,884593,65000000,INR,884593,"Marwari Catalysts, Keiretsu Forum, Saurabh Aggarwal, SucSEED Venture Partners, Navneet Tech Ventures",7,Asia-Pacific (APAC),"Education, Software",,,,,,"E-Learning, Education","Jaipur, Rajasthan, India",
Aventus Network Systems,https://www.crunchbase.com/organization/aventus-systems,,Private,Non-profit,11-50,,Initial Coin Offering,2017-09-13,,2016-04-01,month,Active,,,3,2,,20000000,USD,20000000,20000000,USD,20000000,Initial Coin Offering,20000000,USD,20000000,20000000,USD,20000000,Global Advisors Bitcoin Investment Fund,1,"Europe, Middle East, and Africa (EMEA)","Blockchain and Cryptocurrency, Events, Media and Entertainment, Other, Software",,,,,,"Blockchain, Ethereum, Open Source, Ticketing","London, England, United Kingdom",
Aspire Health Partners,https://www.crunchbase.com/organization/aspire-health-partners,Growing,Private,Non-profit,10001+,,Grant,2024-07-31,,2014-01-01,year,Active,,,,2,,,,,,,,,,,,150000,USD,150000,"Bob Woodruff Foundation, TD Charitable Foundation",2,"East Coast, Southern US","Community and Lifestyle, Health Care, Other, Social Impact",,Medium,,,,"Communities, Health Care, Non Profit","Orlando, Florida, United States",1
1199SEIU Funds,https://www.crunchbase.com/organization/1199seiu-funds,Growing,Private,Non-profit,1001-5000,,Grant,2023-04-10,,1945-01-01,day,Active,,,,1,,3718258,USD,3718258,,,,,,,,3718258,USD,3718258,Community Development Financial Institutions Fund,1,"Greater New York Area, East Coast, Northeastern US","Community and Lifestyle, Other, Social Impact",,,,,,"Non Profit, Retirement","New York, New York, United States",
Enveritas,https://www.crunchbase.com/organization/enveritas,Growing,Private,Non-profit,51-100,,Seed,2018-08-20,,2016-01-01,year,Active,,,2,1,Seed,120000,USD,120000,120000,USD,120000,Seed,120000,USD,120000,120000,USD,120000,Y Combinator,1,"Greater New York Area, East Coast, Northeastern US","Agriculture and Farming, Other, Social Impact",,,,,,"Agriculture, Farming, Non Profit","New York, New York, United States",
Good360,https://www.crunchbase.com/organization/good360,Growing,Private,Non-profit,51-100,,Grant,2019-05-01,,1984-01-01,year,Active,,,1,1,,1000000,USD,1000000,,,,,,,,1000000,USD,1000000,Walmart.org,1,"Washington DC Metro Area, East Coast, Southern US","Other, Social Impact",,Medium,,,,Non Profit,"Alexandria, Virginia, United States",
Sentinel,https://www.crunchbase.com/organization/sentinel-7e5b,,Private,Non-profit,11-50,,Seed,2022-01-21,,2018-01-01,year,Active,,,,3,Seed,,,,,,,Seed,3500000,USD,3500000,3500000,USD,3500000,"Woodstock Fund, George Burke, Genblock Capital, AGE Crypto Asset Investment Fund, Digital Strategies",6,"Great Lakes, Midwestern US","Blockchain and Cryptocurrency, Financial Services, Information Technology, Other, Payments, Privacy and Security, Software",,,,,,"Blockchain, Cryptocurrency, Cyber Security, Network Security, Privacy","Cosmos, Minnesota, United States",1
Endeavor Miami,https://www.crunchbase.com/organization/endeavor-miami,,Private,Non-profit,51-100,,Grant,2024-01-12,"Accelerator, Incubator",2013-09-01,month,Active,,Non Equity Assistance,2,3,,500000,USD,500000,,,,,,,,2550000,USD,2550000,"JP Morgan Chase, Venture Miami",2,"Greater Miami Area, East Coast, Southern US","Other, Social Impact",,,,,,Non Profit,"Miami, Florida, United States",30
TalkingPoints,https://www.crunchbase.com/organization/talkingpoints,,Private,Non-profit,11-50,,Seed,2019-06-05,,2015-01-01,year,Active,,,1,3,Seed,50000,USD,50000,50000,USD,50000,Seed,50000,USD,50000,1550000,USD,1550000,"Google.org, NewSchools Venture Fund, Voqal",3,"San Francisco Bay Area, West Coast, Western US","Community and Lifestyle, Education, Information Technology, Other, Social Impact",,,,,,"Communities, Education, Information Technology, Non Profit","San Francisco, California, United States",
Elevate Phoenix,https://www.crunchbase.com/organization/elevate-phoenix,,Private,Non-profit,11-50,,Grant,2024-08-22,,2011-01-01,year,Active,,,,2,,500000,USD,500000,,,,,,,,1500000,USD,1500000,"The Bob & Renee Parsons Foundation, Yield Giving",2,"Greater Phoenix Area, Western US","Other, Social Impact",,,,,,Non Profit,"Phoenix, Arizona, United States",
Abound Health,https://www.crunchbase.com/organization/abound-health,,Private,Non-profit,1001-5000,,Debt Financing,2024-05-03,,1997-01-01,year,Active,,,,1,,140000000,USD,140000000,,,,,,,,140000000,USD,140000000,,,"East Coast, Southern US","Health Care, Other, Social Impact, Software",,,,,,"Health Care, Non Profit, Software","Charlotte, North Carolina, United States",
Dallas Area Habitat for Humanity,https://www.crunchbase.com/organization/dallas-area-habitat-for-humanity,,Private,Non-profit,101-250,,Grant,2024-08-28,,1986-01-01,year,Active,,,,2,,750000,USD,750000,,,,,,,,750000,USD,750000,"NexBank, Republic Services, NexPoint",3,"Dallas/Fort Worth Metroplex, Southern US","Real Estate, Science and Engineering",,,,,,"Civil Engineering, Construction, Property Development","Dallas, Texas, United States",
Ukrzaliznytsia,https://www.crunchbase.com/organization/ukrzaliznytsia,Growing,Private,Non-profit,10001+,,Debt Financing,2023-06-09,,1991-01-01,year,Active,,,,1,,200000000,EUR,214980023,,,,,,,,200000000,EUR,214980023,European Bank for Reconstruction and Development,1,"Europe, Middle East, and Africa (EMEA)","Government and Military, Transportation",,High,,,,"Government, Transportation","Kyiv, Kyyiv, Ukraine",
TransitionZero,https://www.crunchbase.com/organization/transitionzero,,Private,Non-profit,11-50,,Grant,2023-08-01,,2020-01-01,year,Active,,,,9,,3000000,USD,3000000,,,,,,,,6607851,USD,6607851,,,"Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Energy, Software",,,,,,"Energy, Machine Learning, Software","London, England, United Kingdom",
CityMall,https://www.crunchbase.com/organization/citymall,Growing,Private,Non-profit,101-250,,Series C,2022-03-06,,2019-01-01,year,Active,,,3,6,Late Stage Venture,5740000000,INR,75109643,5740000000,INR,75109643,Series C,111909643,USD,111909643,112209643,USD,112209643,"Venture Catalysts, General Catalyst, Elevation Capital, Titan Capital, Accel",18,Asia-Pacific (APAC),"Commerce and Shopping, Community and Lifestyle, Consumer Goods",,High,,,,"Consumer Goods, E-Commerce, Lifestyle","Gurgaon, Haryana, India",
Climate Vault,https://www.crunchbase.com/organization/climate-vault,Growing,Private,Non-profit,11-50,,Venture - Series Unknown,2023-05-04,,2020-01-01,year,Active,,,2,2,,9400000,USD,9400000,9400000,USD,9400000,Venture - Series Unknown,9400000,USD,9400000,9400000,USD,9400000,"CDP, Valor Siren Ventures, Thirdstream Partners, King Philanthropies, Inclusive Capital Partners",5,"Greater Chicago Area, Great Lakes, Midwestern US","Other, Professional Services, Science and Engineering, Social Impact, Sustainability",,High,,,,"Environmental Consulting, Environmental Engineering, Non Profit","Chicago, Illinois, United States",
PaXini Tech,https://www.crunchbase.com/organization/paxini-tech,,Private,Non-profit,11-50,,Series A,2024-04-30,,2021-01-01,year,Active,,,2,4,Early Stage Venture,,,,,,,Series A,6000000,USD,6000000,6000000,USD,6000000,"Infotech Ventures, BAIC Capital, Nanshan War Xintou, ENN Capital",4,Asia-Pacific (APAC),,,,,,,,"Shenzhen, Guangdong, China",
GoATL,https://www.crunchbase.com/organization/goatl,,Private,Non-profit,11-50,,Grant,2023-02-06,,1951-01-01,year,Active,,,,1,,15000000,USD,15000000,,,,,,,,15000000,USD,15000000,"Truist, Community Foundation for Greater Atlanta",2,"Greater Atlanta Area, East Coast, Southern US","Community and Lifestyle, Other, Social Impact",,,,,,"Charity, Communities, Non Profit","Atlanta, Georgia, United States",1
Walter and Eliza Hall Institute of Medical Research,https://www.crunchbase.com/organization/walter-and-eliza-hall-institute-of-medical-research,,Private,Non-profit,1001-5000,,Grant,2021-01-01,,1915-01-01,year,Active,,,,9,,500000,USD,500000,,,,,,,,2413184,USD,2413184,Vincent Fairfax Family Foundation,1,"Asia-Pacific (APAC), Australasia","Biotechnology, Health Care, Other, Science and Engineering, Social Impact",,,,,,"Biotechnology, Health Care, Medical, Non Profit","Parkville, New South Wales, Australia",1
USA Cares,https://www.crunchbase.com/organization/usa-cares,Growing,Private,Non-profit,51-100,,Grant,2024-07-18,,2003-01-01,year,Active,,,,5,,2000000,USD,2000000,,,,,,,,2572500,USD,2572500,"The Boeing Company, U.S. Department of Labor, Union Home Mortgage Foundation, Commonwealth of Kentucky, Disabled Veterans National Foundation",5,Southern US,"Other, Social Impact",,High,,,,Non Profit,"Louisville, Kentucky, United States",
Energy Northwest,https://www.crunchbase.com/organization/energy-northwest,Growing,Private,Non-profit,501-1000,,Grant,2024-01-11,,1957-01-01,year,Active,,,,2,,15000000,USD,15000000,10000000,USD,10000000,Corporate Round,10000000,USD,10000000,25000000,USD,25000000,"U.S. Department of Transportation, Puget Sound Energy",2,"West Coast, Western US","Energy, Science and Engineering, Sustainability",,High,,,,"Electrical Distribution, Energy, Energy Efficiency, Environmental Engineering","Richland, Washington, United States",
Aegis Living,https://www.crunchbase.com/organization/aegis-living,Growing,Private,Non-profit,1001-5000,,Undisclosed,2023-01-09,,1997-01-01,year,Active,,,1,1,,28300000,USD,28300000,28300000,USD,28300000,Undisclosed,28300000,USD,28300000,28300000,USD,28300000,,,"Greater Seattle Area, West Coast, Western US","Community and Lifestyle, Health Care, Travel and Tourism",,Medium,,,,"Communities, Health Care, Hospitality","Bellevue, Washington, United States",
Allegheny Health Network,https://www.crunchbase.com/organization/allegheny-health-network,Growing,Private,Non-profit,10001+,Made Acquisitions,Grant,2023-09-25,,2013-01-01,year,Active,,,,1,,2800000,USD,2800000,,,,,,,,2800000,USD,2800000,Health Resources and Services Administration,1,"Great Lakes, Northeastern US",Health Care,,Medium,,,,"Health Care, Health Diagnostics, Medical, Mental Health, Primary and Urgent Care","Pittsburgh, Pennsylvania, United States",
The Cleveland Foundation,https://www.crunchbase.com/organization/the-cleveland-foundation,Growing,Private,Non-profit,51-100,,Debt Financing,2023-06-06,,1914-01-01,year,Active,,,1,5,,23700000,USD,23700000,6300000,USD,6300000,Undisclosed,6300000,USD,6300000,48250000,USD,48250000,"KeyBank Institutional Advisors, The Mt. Sinai Health Care Foundation, KeyBank Community Development Lending and Investment (CDLI), Erwin & Katherine Geis Charitable Foundation",4,"Great Lakes, Midwestern US","Community and Lifestyle, Government and Military, Other, Social Impact",,Medium,,,,"Communities, Government, Non Profit","Cleveland, Ohio, United States",43
